,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,3WT,CFP
717,3,<,2,Ohio State,Big Ten,13-1,1426,3,L 29-23 N #3 Clemson (CFP Semi/Fiesta ),Week 16 (Final)Jan 14[17],2019,,
718,4,<,5,Georgia,SEC,12-2,1336,4,W 26-14 N #8 Baylor (Sugar),Week 16 (Final)Jan 14[17],2019,,
719,5,<,7,Oregon,Pac-12,12-2,1249,5,W 28-27 N #11 Wisconsin (Rose),Week 16 (Final)Jan 14[17],2019,,
720,6,<,6,Florida,SEC,11-2,1211,7,W 36-28 N Virginia (Orange),Week 16 (Final)Jan 14[17],2019,,
721,7,<,4,Oklahoma,Big 12,12-2,1179,6,L 63-28 N #1 LSU (CFP Semi/Peach ),Week 16 (Final)Jan 14[17],2019,,
722,8,<,9,Alabama,SEC,11-2,1159,8,W 35-16 N #17 Michigan (Citrus),Week 16 (Final)Jan 14[17],2019,,
723,9,<,13,Penn State,Big Ten,11-2,1038,9,W 53-39 N #15 Memphis (Cotton),Week 16 (Final)Jan 14[17],2019,,
724,10,<,16,Minnesota,Big Ten,11-2,952,10,W 31-24 N #9 Auburn (Outback),Week 16 (Final)Jan 14[17],2019,,
725,11,<,11,Wisconsin,Big Ten,10-4,883,13,L 28-27 N #7 Oregon (Rose),Week 16 (Final)Jan 14[17],2019,,
726,12,<,14,Notre Dame,Ind,11-2,879,11,W 33-9 N Iowa State (Camping World),Week 16 (Final)Jan 14[17],2019,,
727,13,<,8,Baylor,Big 12,11-3,827,12,L 26-14 N #5 Georgia (Sugar),Week 16 (Final)Jan 14[17],2019,,
728,14,<,9,Auburn,SEC,9-4,726,14,L 31-24 N #16 Minnesota (Outback),Week 16 (Final)Jan 14[17],2019,,
729,15,<,19,Iowa,Big Ten,10-3,699,15,W 49-24 N #22 USC (Holiday),Week 16 (Final)Jan 14[17],2019,,
730,16,<,12,Utah,Pac-12,11-3,543,16,L 38-10 N Texas (Alamo),Week 16 (Final)Jan 14[17],2019,,
731,17,<,15,Memphis,AAC,12-2,528,17,L 53-39 N #13 Penn State (Cotton),Week 16 (Final)Jan 14[17],2019,,
732,18,<,17,Michigan,Big Ten,9-4,468,19,L 35-16 N #9 Alabama (Citrus),Week 16 (Final)Jan 14[17],2019,,
733,19,<,20,Appalachian State,Sun Belt,13-1,466,18,W 31-17 N UAB (New Orleans),Week 16 (Final)Jan 14[17],2019,,
734,20,<,21,Navy,AAC,11-2,415,20,W 20-17 N Kansas State (Liberty),Week 16 (Final)Jan 14[17],2019,,
735,21,<,23,Cincinnati,AAC,11-3,343,21,W 38-6 N Boston College (Birmingham),Week 16 (Final)Jan 14[17],2019,,
736,22,<,24,Air Force,MWC,11-2,209,23,W 31-21 N Washington State (Cheez-It),Week 16 (Final)Jan 14[17],2019,,
737,23,<,18,Boise State,MWC,12-2,188,22,L 38-7 N Washington (Las Vegas),Week 16 (Final)Jan 14[17],2019,,
738,24,<,NR,UCF,AAC,10-3,78,24,W 48-25 N Marshall (Gasparilla),Week 16 (Final)Jan 14[17],2019,,
739,25,<,NR,Texas,Big 12,8-5,69,RV,W 38-10 N #12 Utah (Alamo),Week 16 (Final)Jan 14[17],2019,,
740,RV,<,NR,Texas A&M,SEC,8-5,54,RV,W 24-21 N #25 Oklahoma State (Texas),Week 16 (Final)Jan 14[17],2019,,
741,RV,<,NR,Florida Atlantic,CUSA,11-3,46,RV,W 52-28 N SMU (Boca Raton),Week 16 (Final)Jan 14[17],2019,,
742,RV,<,NR,Washington,Pac-12,8-5,39,RV,W 38-7 N #18 Boise State (Las Vegas),Week 16 (Final)Jan 14[17],2019,,
743,RV,<,NR,Virginia,ACC,9-5,28,25,L 36-28 N #6 Florida (Orange),Week 16 (Final)Jan 14[17],2019,,
744,RV,<,22,USC,Pac-12,8-5,16,RV,L 49-24 N #19 Iowa (Holiday),Week 16 (Final)Jan 14[17],2019,,
745,RV,<,NR,San Diego State,MWC,10-3,13,RV,W 48-11 N Western Michigan (New Mexico),Week 16 (Final)Jan 14[17],2019,,
746,RV,<,NR,Arizona State,Pac-12,8-5,12,NR,W 20-14 N Florida State (Sun),Week 16 (Final)Jan 14[17],2019,,
747,RV,<,NR,SMU,AAC,10-3,10,RV,L 52-28 N Florida Atlantic (Boca Raton),Week 16 (Final)Jan 14[17],2019,,
748,RV,<,NR,Tennessee,SEC,8-5,8,RV,W 23-22 N Indiana (Gator),Week 16 (Final)Jan 14[17],2019,,
749,RV,<,NR,California,Pac-12,8-5,6,RV,W 35-20 N Illinois (Redbox),Week 16 (Final)Jan 14[17],2019,,
750,RV,<,NR,Kansas State,Big 12,8-5,2,RV,L 20-17 N #21 Navy (Liberty),Week 16 (Final)Jan 14[17],2019,,
751,RV,<,NR,Kentucky,SEC,8-5,2,RV,W 37-30 N Virginia Tech (Belk),Week 16 (Final)Jan 14[17],2019,,
752,RV,<,NR,Louisiana,Sun Belt,11-3,2,RV,W 27-17 N Miami (OH) (LendingTree),Week 16 (Final)Jan 14[17],2019,,
753,RV,<,NR,Louisiana Tech,CUSA,10-3,2,RV,W 14-0 N Miami (FL) (Independence),Week 16 (Final)Jan 14[17],2019,,
754,RV,<,NR,North Dakota State,MVC,16-0,2,NR,W 28-20 H James Madison (FCS Final),Week 16 (Final)Jan 14[17],2019,,
755,NR,<,25,Oklahoma State,Big 12,8-5,0,RV,L 24-21 N Texas A&M (Texas),Week 16 (Final)Jan 14[17],2019,,
756,NR,<,NR,Hawaii,MWC,10-5,0,RV,W 38-34 H BYU (Hawaii),Week 16 (Final)Jan 14[17],2019,,
757,NR,<,NR,Louisville,ACC,8-5,0,RV,W 38-28 N Mississippi State (Music City),Week 16 (Final)Jan 14[17],2019,,
